hour;minute;amps_avg;kw_avg
3;40;0.152833;35.151667
3;41;0.105;24.15
3;42;0.109667;25.223333
3;43;0.134167;30.858333
3;44;0.154;35.42
3;45;0.152833;35.151667
3;46;0.163333;37.566667
3;47;0.1435;33.005
3;48;0.131833;30.321667
3;49;0.131833;30.321667
3;50;0.098;22.54
3;51;0.1015;23.345
3;52;0.112;25.76
3;53;0.1225;28.175
3;54;0.1435;33.005
3;55;0.1365;31.395
3;56;0.159833;36.761667
3;57;0.1785;41.055
3;58;0.127167;29.248333
3;59;0.127167;29.248333
4;0;0.088667;20.393333
4;1;0.0665;15.295
4;2;0.112;25.76
4;3;0.1435;33.005
4;4;0.151667;34.883333
4;5;0.149333;34.346667
4;6;0.134167;30.858333
4;7;0.106167;24.418333
4;8;0.093333;21.466667
4;9;0.093333;21.466667
4;10;0.133;30.59
4;11;0.156333;35.956667
4;12;0.1925;44.275
4;13;0.191333;44.006667
4;14;0.1435;33.005
4;15;0.093333;21.466667
4;16;0.078167;17.978333
4;17;0.088667;20.393333
4;18;0.112;25.76
4;19;0.121333;27.906667
4;20;0.112;25.76
4;21;0.114333;26.296667
4;22;0.14;32.2
4;23;0.127167;29.248333
4;24;0.131833;30.321667
4;25;0.155167;35.688333
4;26;0.1505;34.615
4;27;0.159833;36.761667
4;28;0.117833;27.101667
4;29;0.134167;30.858333
4;30;0.145833;33.541667
4;31;0.099167;22.808333
4;32;0.105;24.15
4;33;0.107333;24.686667
4;34;0.095667;22.003333
4;35;0.121333;27.906667
4;36;0.144667;33.273333
4;37;0.158667;36.493333
4;38;0.184333;42.396667
4;39;0.203;46.69
4;40;0.1785;41.055
4;41;0.155167;35.688333
4;42;0.128333;29.516667
4;43;0.156333;35.956667
4;44;0.152833;35.151667
4;45;0.1295;29.785
4;46;0.124833;28.711667
4;47;0.107333;24.686667
4;48;0.089833;20.661667
4;49;0.100333;23.076667
4;50;0.120167;27.638333
4;51;0.133;30.59
4;52;0.186667;42.933333
4;53;0.183167;42.128333
4;54;0.163333;37.566667
4;55;0.142333;32.736667
4;56;0.116667;26.833333
4;57;0.134167;30.858333
4;58;0.138833;31.931667
4;59;0.131833;30.321667
5;0;0.147;33.81
5;1;0.127167;29.248333
5;2;0.114333;26.296667
5;3;0.130667;30.053333
5;4;0.105;24.15
5;5;0.102667;23.613333
5;6;0.1155;26.565
5;7;0.1295;29.785
5;8;0.1365;31.395
5;9;0.156333;35.956667
5;10;0.155167;35.688333
5;11;0.141167;32.468333
5;12;0.135333;31.126667
5;13;0.1155;26.565
5;14;0.081667;18.783333
5;15;0.088667;20.393333
5;16;0.1225;28.175
5;17;0.141167;32.468333
5;18;0.14;32.2
5;19;0.155167;35.688333
5;20;0.155167;35.688333
5;21;0.134167;30.858333
5;22;0.120167;27.638333
5;23;0.109667;25.223333
5;24;0.1085;24.955
5;25;0.144667;33.273333
5;26;0.155167;35.688333
5;27;0.14;32.2
5;28;0.133;30.59
5;29;0.112;25.76
5;30;0.099167;22.808333
5;31;0.099167;22.808333
5;32;0.098;22.54
5;33;0.098;22.54
5;34;0.145833;33.541667
5;35;0.162167;37.298333
5;36;0.177333;40.786667
5;37;0.1855;42.665
5;38;0.135333;31.126667
5;39;0.102667;23.613333
5;40;0.093333;21.466667
5;41;0.081667;18.783333
5;42;0.102667;23.613333
5;43;0.145833;33.541667
5;44;0.147;33.81
5;45;0.1575;36.225
5;46;0.162167;37.298333
5;47;0.141167;32.468333
5;48;0.126;28.98
5;49;0.127167;29.248333
5;50;0.103833;23.881667
5;51;0.130667;30.053333
5;52;0.152833;35.151667
5;53;0.162167;37.298333
5;54;0.154;35.42
5;55;0.105;24.15
5;56;0.091;20.93
5;57;0.098;22.54
5;58;0.092167;21.198333
5;59;0.103833;23.881667
6;0;0.144667;33.273333
6;1;0.154;35.42
6;2;0.173833;39.981667
6;3;0.173833;39.981667
6;4;0.1155;26.565
6;5;0.128333;29.516667
6;6;0.130667;30.053333
6;7;0.103833;23.881667
6;8;0.123667;28.443333
6;9;0.1225;28.175
6;10;0.106167;24.418333
6;11;0.135333;31.126667
6;12;0.107333;24.686667
6;13;0.114333;26.296667
6;14;0.112;25.76
6;15;0.124833;28.711667
6;16;0.119;27.37
6;17;0.137667;31.663333
6;18;0.130667;30.053333
6;19;0.148167;34.078333
6;20;0.162167;37.298333
6;21;0.1435;33.005
6;22;0.124833;28.711667
6;23;0.100333;23.076667
6;24;0.110833;25.491667
6;25;0.14;32.2
6;26;0.134167;30.858333
6;27;0.134167;30.858333
6;28;0.159833;36.761667
6;29;0.1435;33.005
6;30;0.117833;27.101667
6;31;0.084;19.32
6;32;0.098;22.54
6;33;0.119;27.37
6;34;0.154;35.42
6;35;0.1505;34.615
6;36;0.131833;30.321667
6;37;0.148167;34.078333
6;38;0.128333;29.516667
6;39;0.14;32.2
6;40;0.124833;28.711667
6;41;0.148167;34.078333
6;42;0.184333;42.396667
6;43;0.172667;39.713333
6;44;0.14;32.2
6;45;0.119;27.37
6;46;0.114333;26.296667
6;47;0.0945;21.735
6;48;0.109667;25.223333
6;49;0.096833;22.271667
6;50;0.112;25.76
6;51;0.151667;34.883333
6;52;0.176167;40.518333
6;53;0.177333;40.786667
6;54;0.194833;44.811667
6;55;0.177333;40.786667
6;56;0.128333;29.516667
6;57;0.093333;21.466667
6;58;0.099167;22.808333
6;59;0.144667;33.273333
7;0;0.145833;33.541667
7;1;0.144667;33.273333
7;2;0.1295;29.785
7;3;0.079333;18.246667
7;4;0.0595;13.685
7;5;0.075833;17.441667
7;6;0.089833;20.661667
7;7;0.158667;36.493333
7;8;0.215833;49.641667
7;9;0.211167;48.568333
7;10;0.177333;40.786667
7;11;0.114333;26.296667
7;12;0.065333;15.026667
7;13;0.085167;19.588333
7;14;0.081667;18.783333
7;15;0.075833;17.441667
7;16;0.121333;27.906667
7;17;0.116667;26.833333
7;18;0.116667;26.833333
7;19;0.142333;32.736667
7;20;0.1085;24.955
7;21;0.116667;26.833333
7;22;0.127167;29.248333
7;23;0.120167;27.638333
7;24;0.138833;31.931667
7;25;0.163333;37.566667
7;26;0.176167;40.518333
7;27;0.172667;39.713333
7;28;0.134167;30.858333
7;29;0.0875;20.125
7;30;0.067667;15.563333
7;31;0.0595;13.685
7;32;0.099167;22.808333
7;33;0.117833;27.101667
7;34;0.161;37.03
7;35;0.187833;43.201667
7;36;0.151667;34.883333
7;37;0.082833;19.051667
7;38;0.088667;20.393333
7;39;0.126;28.98
7;40;0.126;28.98
7;41;0.1715;39.445
7;42;0.163333;37.566667
7;43;0.138833;31.931667
7;44;0.135333;31.126667
7;45;0.096833;22.271667
7;46;0.102667;23.613333
7;47;0.141167;32.468333
7;48;0.14;32.2
7;49;0.144667;33.273333
7;50;0.126;28.98
7;51;0.114333;26.296667
7;52;0.126;28.98
7;53;0.135333;31.126667
7;54;0.113167;26.028333
7;55;0.116667;26.833333
7;56;0.126;28.98
7;57;0.117833;27.101667
7;58;0.138833;31.931667
7;59;0.135333;31.126667
8;0;0.1645;37.835
8;1;0.155167;35.688333
8;2;0.130667;30.053333
8;3;0.1085;24.955
8;4;0.0805;18.515
8;5;0.0875;20.125
8;6;0.123667;28.443333
8;7;0.137667;31.663333
8;8;0.126;28.98
8;9;0.120167;27.638333
8;10;0.092167;21.198333
8;11;0.0735;16.905
8;12;0.117833;27.101667
8;13;0.131833;30.321667
8;14;0.151667;34.883333
8;15;0.191333;44.006667
8;16;0.173833;39.981667
8;17;0.135333;31.126667
8;18;0.099167;22.808333
8;19;0.075833;17.441667
8;20;0.089833;20.661667
8;21;0.107333;24.686667
8;22;0.107333;24.686667
8;23;0.133;30.59
8;24;0.138833;31.931667
8;25;0.144667;33.273333
8;26;0.141167;32.468333
8;27;0.133;30.59
8;28;0.158667;36.493333
8;29;0.145833;33.541667
8;30;0.141167;32.468333
8;31;0.114333;26.296667
8;32;0.130667;30.053333
8;33;0.145833;33.541667
8;34;0.159833;36.761667
8;35;0.148167;34.078333
8;36;0.102667;23.613333
8;37;0.063;14.49
8;38;0.084;19.32
8;39;0.1155;26.565
8;40;0.166833;38.371667
8;41;0.215833;49.641667
8;42;0.215833;49.641667
8;43;0.182;41.86
8;44;0.1225;28.175
8;45;0.082833;19.051667
8;46;0.091;20.93
8;47;0.102667;23.613333
8;48;0.1225;28.175
8;49;0.1575;36.225
8;50;0.142333;32.736667
8;51;0.130667;30.053333
8;52;0.128333;29.516667
8;53;0.126;28.98
8;54;0.124833;28.711667
8;55;0.124833;28.711667
8;56;0.110833;25.491667
8;57;0.124833;28.711667
8;58;0.138833;31.931667
8;59;0.131833;30.321667
9;0;0.154;35.42
9;1;0.135333;31.126667
9;2;0.112;25.76
9;3;0.093333;21.466667
9;4;0.078167;17.978333
9;5;0.099167;22.808333
9;6;0.1365;31.395
9;7;0.182;41.86
9;8;0.186667;42.933333
9;9;0.165667;38.103333
9;10;0.120167;27.638333
9;11;0.0945;21.735
9;12;0.085167;19.588333
9;13;0.078167;17.978333
9;14;0.127167;29.248333
9;15;0.128333;29.516667
9;16;0.142333;32.736667
9;17;0.152833;35.151667
9;18;0.1155;26.565
9;19;0.124833;28.711667
9;20;0.134167;30.858333
9;21;0.134167;30.858333
9;22;0.141167;32.468333
9;23;0.133;30.59
9;24;0.131833;30.321667
9;25;0.116667;26.833333
9;26;0.126;28.98
9;27;0.096833;22.271667
9;28;0.117833;27.101667
9;29;0.116667;26.833333
9;30;0.107333;24.686667
9;31;0.127167;29.248333
9;32;0.158667;36.493333
9;33;0.152833;35.151667
9;34;0.1575;36.225
9;35;0.148167;34.078333
9;36;0.110833;25.491667
9;37;0.105;24.15
9;38;0.106167;24.418333
9;39;0.107333;24.686667
9;40;0.117833;27.101667
9;41;0.114333;26.296667
9;42;0.148167;34.078333
9;43;0.1505;34.615
9;44;0.141167;32.468333
9;45;0.163333;37.566667
9;46;0.133;30.59
9;47;0.100333;23.076667
9;48;0.14;32.2
9;49;0.159833;36.761667
9;50;0.1435;33.005
9;51;0.1575;36.225
9;52;0.1365;31.395
9;53;0.091;20.93
9;54;0.084;19.32
9;55;0.0875;20.125
9;56;0.133;30.59
9;57;0.182;41.86
9;58;0.191333;44.006667
9;59;0.1925;44.275
10;0;0.149333;34.346667
10;1;0.095667;22.003333
10;2;0.07;16.1
10;3;0.096833;22.271667
10;4;0.103833;23.881667
10;5;0.137667;31.663333
10;6;0.147;33.81
10;7;0.141167;32.468333
10;8;0.148167;34.078333
10;9;0.165667;38.103333
10;10;0.142333;32.736667
10;11;0.142333;32.736667
10;12;0.1225;28.175
10;13;0.131833;30.321667
10;14;0.154;35.42
10;15;0.151667;34.883333
10;16;0.163333;37.566667
10;17;0.155167;35.688333
10;18;0.110833;25.491667
10;19;0.089833;20.661667
10;20;0.067667;15.563333
10;21;0.082833;19.051667
10;22;0.172667;39.713333
10;23;0.208833;48.031667
10;24;0.1995;45.885
10;25;0.173833;39.981667
10;26;0.142333;32.736667
10;27;0.095667;22.003333
10;28;0.075833;17.441667
10;29;0.084;19.32
10;30;0.1015;23.345
10;31;0.161;37.03
10;32;0.156333;35.956667
10;33;0.149333;34.346667
10;34;0.169167;38.908333
10;35;0.134167;30.858333
10;36;0.105;24.15
10;37;0.089833;20.661667
10;38;0.109667;25.223333
10;39;0.138833;31.931667
10;40;0.168;38.64
10;41;0.154;35.42
10;42;0.142333;32.736667
10;43;0.141167;32.468333
10;44;0.1225;28.175
10;45;0.127167;29.248333
10;46;0.1505;34.615
10;47;0.131833;30.321667
10;48;0.170333;39.176667
10;49;0.133;30.59
10;50;0.159833;36.761667
10;51;0.1715;39.445
10;52;0.1575;36.225
10;53;0.137667;31.663333
10;54;0.141167;32.468333
10;55;0.170333;39.176667
10;56;0.267167;61.448333
10;57;0.298667;68.693333
10;58;0.309167;71.108333
10;59;0.336;77.28
11;0;0.343;78.89
11;1;0.289333;66.546667
11;2;0.242667;55.813333
11;3;0.239167;55.008333
11;4;0.238;54.74
11;5;0.270667;62.253333
11;6;0.270667;62.253333
11;7;0.274167;63.058333
11;8;0.284667;65.473333
11;9;0.291667;67.083333
11;10;0.277667;63.863333
11;11;0.305667;70.303333
11;12;0.3185;73.255
11;13;0.3045;70.035
11;14;0.305667;70.303333
11;15;0.282333;64.936667
11;16;0.288167;66.278333
11;17;0.277667;63.863333
11;18;0.2765;63.595
11;19;0.267167;61.448333
11;20;0.253167;58.228333
11;21;0.2485;57.155
11;22;0.278833;64.131667
11;23;0.322;74.06
11;24;0.301;69.23
11;25;0.3115;71.645
11;26;0.298667;68.693333
11;27;0.278833;64.131667
11;28;0.2695;61.985
11;29;0.28;64.4
11;30;0.266;61.18
11;31;0.28;64.4
11;32;0.239167;55.008333
11;33;0.168;38.64
11;34;0.169167;38.908333
11;35;0.176167;40.518333
11;36;0.152833;35.151667
11;37;0.1435;33.005
11;38;0.1435;33.005
11;39;0.098;22.54
11;40;0.1435;33.005
11;41;0.177333;40.786667
11;42;0.193667;44.543333
11;43;0.1855;42.665
11;44;0.165667;38.103333
11;45;0.128333;29.516667
11;46;0.133;30.59
11;47;0.155167;35.688333
11;48;0.218167;50.178333
11;49;0.233333;53.666667
11;50;0.235667;54.203333
11;51;0.184333;42.396667
11;52;0.169167;38.908333
11;53;0.102667;23.613333
11;54;0.117833;27.101667
11;55;0.113167;26.028333
11;56;0.1225;28.175
11;57;0.1715;39.445
11;58;0.1995;45.885
11;59;0.179667;41.323333
12;0;0.194833;44.811667
12;1;0.208833;48.031667
12;2;0.176167;40.518333
12;3;0.1505;34.615
12;4;0.121333;27.906667
12;5;0.120167;27.638333
12;6;0.152833;35.151667
12;7;0.159833;36.761667
12;8;0.156333;35.956667
12;9;0.175;40.25
12;10;0.145833;33.541667
12;11;0.1225;28.175
12;12;0.113167;26.028333
12;13;0.120167;27.638333
12;14;0.145833;33.541667
12;15;0.198333;45.616667
12;16;0.1855;42.665
12;17;0.177333;40.786667
12;18;0.179667;41.323333
12;19;0.114333;26.296667
12;20;0.1015;23.345
12;21;0.086333;19.856667
12;22;0.086333;19.856667
12;23;0.117833;27.101667
12;24;0.130667;30.053333
12;25;0.142333;32.736667
12;26;0.158667;36.493333
12;27;0.1295;29.785
12;28;0.1085;24.955
12;29;0.091;20.93
12;30;0.100333;23.076667
12;31;0.106167;24.418333
12;32;0.148167;34.078333
12;33;0.1435;33.005
12;34;0.137667;31.663333
12;35;0.145833;33.541667
12;36;0.131833;30.321667
12;37;0.110833;25.491667
12;38;0.106167;24.418333
12;39;0.131833;30.321667
12;40;0.134167;30.858333
12;41;0.149333;34.346667
12;42;0.127167;29.248333
12;43;0.114333;26.296667
12;44;0.1295;29.785
12;45;0.109667;25.223333
12;46;0.102667;23.613333
12;47;0.126;28.98
12;48;0.117833;27.101667
12;49;0.154;35.42
12;50;0.149333;34.346667
12;51;0.1435;33.005
12;52;0.155167;35.688333
12;53;0.166833;38.371667
12;54;0.141167;32.468333
12;55;0.135333;31.126667
12;56;0.112;25.76
12;57;0.138833;31.931667
12;58;0.145833;33.541667
12;59;0.133;30.59
13;0;0.119;27.37
13;1;0.106167;24.418333
13;2;0.0735;16.905
13;3;0.093333;21.466667
13;4;0.137667;31.663333
13;5;0.142333;32.736667
13;6;0.176167;40.518333
13;7;0.215833;49.641667
13;8;0.190167;43.738333
13;9;0.165667;38.103333
13;10;0.120167;27.638333
13;11;0.105;24.15
13;12;0.1085;24.955
13;13;0.1225;28.175
13;14;0.135333;31.126667
13;15;0.148167;34.078333
13;16;0.144667;33.273333
13;17;0.1435;33.005
13;18;0.168;38.64
13;19;0.166833;38.371667
13;20;0.163333;37.566667
13;21;0.163333;37.566667
13;22;0.141167;32.468333
13;23;0.155167;35.688333
13;24;0.154;35.42
13;25;0.175;40.25
13;26;0.175;40.25
13;27;0.159833;36.761667
13;28;0.116667;26.833333
13;29;0.105;24.15
13;30;0.079333;18.246667
13;31;0.086333;19.856667
13;32;0.168;38.64
13;33;0.179667;41.323333
13;34;0.173833;39.981667
13;35;0.172667;39.713333
13;36;0.127167;29.248333
13;37;0.095667;22.003333
13;38;0.089833;20.661667
13;39;0.106167;24.418333
13;40;0.121333;27.906667
13;41;0.161;37.03
13;42;0.1715;39.445
13;43;0.1645;37.835
13;44;0.148167;34.078333
13;45;0.120167;27.638333
13;46;0.119;27.37
13;47;0.116667;26.833333
13;48;0.1225;28.175
13;49;0.1505;34.615
13;50;0.144667;33.273333
13;51;0.1225;28.175
13;52;0.152833;35.151667
13;53;0.165667;38.103333
13;54;0.124833;28.711667
13;55;0.126;28.98
13;56;0.106167;24.418333
13;57;0.081667;18.783333
13;58;0.120167;27.638333
13;59;0.1225;28.175
14;0;0.189;43.47
14;1;0.161;37.03
14;2;0.133;30.59
14;3;0.113167;26.028333
14;4;0.121333;27.906667
14;5;0.127167;29.248333
14;6;0.098;22.54
14;7;0.106167;24.418333
14;8;0.141167;32.468333
14;9;0.152833;35.151667
14;10;0.1505;34.615
14;11;0.1085;24.955
14;12;0.127167;29.248333
14;13;0.089833;20.661667
14;14;0.120167;27.638333
14;15;0.170333;39.176667
14;16;0.253167;58.228333
14;17;0.1645;37.835
14;18;0.177333;40.786667
14;19;0.095667;22.003333
14;20;0.086333;19.856667
14;21;0.119;27.37
14;22;0.134167;30.858333
14;23;0.162167;37.298333
14;24;0.144667;33.273333
14;25;0.142333;32.736667
14;26;0.134167;30.858333
14;27;0.107333;24.686667
14;28;0.116667;26.833333
14;29;0.116667;26.833333
14;30;0.099167;22.808333
14;31;0.1085;24.955
14;32;0.127167;29.248333
14;33;0.133;30.59
14;34;0.135333;31.126667
14;35;0.133;30.59
14;36;0.091;20.93
14;37;0.096833;22.271667
14;38;0.0945;21.735
14;39;0.126;28.98
14;40;0.168;38.64
14;41;0.2135;49.105
14;42;0.172667;39.713333
14;43;0.1645;37.835
14;44;0.133;30.59
14;45;0.0945;21.735
14;46;0.086333;19.856667
14;47;0.102667;23.613333
14;48;0.158667;36.493333
14;49;0.156333;35.956667
14;50;0.155167;35.688333
14;51;0.124833;28.711667
14;52;0.071167;16.368333
14;53;0.057167;13.148333
14;54;0.091;20.93
14;55;0.103833;23.881667
14;56;0.134167;30.858333
14;57;0.1995;45.885
14;58;0.205333;47.226667
14;59;0.200667;46.153333
15;0;0.163333;37.566667
15;1;0.114333;26.296667
15;2;0.103833;23.881667
15;3;0.103833;23.881667
15;4;0.0945;21.735
15;5;0.138833;31.931667
15;6;0.1365;31.395
15;7;0.138833;31.931667
15;8;0.159833;36.761667
15;9;0.138833;31.931667
15;10;0.1085;24.955
15;11;0.103833;23.881667
15;12;0.084;19.32
15;13;0.1085;24.955
15;14;0.152833;35.151667
15;15;0.201833;46.421667
15;16;0.205333;47.226667
15;17;0.172667;39.713333
15;18;0.121333;27.906667
15;19;0.084;19.32
15;20;0.072333;16.636667
15;21;0.100333;23.076667
15;22;0.1295;29.785
15;23;0.1365;31.395
15;24;0.155167;35.688333
15;25;0.135333;31.126667
15;26;0.091;20.93
15;27;0.089833;20.661667
15;28;0.102667;23.613333
15;29;0.113167;26.028333
15;30;0.147;33.81
15;31;0.177333;40.786667
15;32;0.182;41.86
15;33;0.187833;43.201667
15;34;0.120167;27.638333
15;35;0.105;24.15
15;36;0.113167;26.028333
15;37;0.117833;27.101667
15;38;0.126;28.98
15;39;0.120167;27.638333
15;40;0.116667;26.833333
15;41;0.107333;24.686667
15;42;0.130667;30.053333
15;43;0.119;27.37
15;44;0.119;27.37
15;45;0.119;27.37
15;46;0.121333;27.906667
15;47;0.166833;38.371667
15;48;0.1855;42.665
15;49;0.184333;42.396667
15;50;0.14;32.2
15;51;0.102667;23.613333
15;52;0.098;22.54
15;53;0.086333;19.856667
15;54;0.096833;22.271667
15;55;0.156333;35.956667
15;56;0.144667;33.273333
15;57;0.1365;31.395
15;58;0.071167;16.368333
15;59;0.0735;16.905
16;0;0.068833;15.831667
16;1;0.085167;19.588333
16;2;0.119;27.37
16;3;0.187833;43.201667
16;4;0.198333;45.616667
16;5;0.148167;34.078333
16;6;0.116667;26.833333
16;7;0.091;20.93
16;8;0.081667;18.783333
16;9;0.107333;24.686667
16;10;0.119;27.37
16;11;0.14;32.2
16;12;0.137667;31.663333
16;13;0.131833;30.321667
16;14;0.1225;28.175
16;15;0.112;25.76
16;16;0.092167;21.198333
16;17;0.110833;25.491667
16;18;0.128333;29.516667
16;19;0.127167;29.248333
16;20;0.138833;31.931667
16;21;0.133;30.59
16;22;0.156333;35.956667
16;23;0.155167;35.688333
16;24;0.112;25.76
16;25;0.093333;21.466667
16;26;0.0735;16.905
16;27;0.07;16.1
16;28;0.14;32.2
16;29;0.152833;35.151667
16;30;0.151667;34.883333
16;31;0.152833;35.151667
16;32;0.096833;22.271667
16;33;0.119;27.37
16;34;0.114333;26.296667
16;35;0.124833;28.711667
16;36;0.107333;24.686667
16;37;0.1575;36.225
16;38;0.145833;33.541667
16;39;0.147;33.81
16;40;0.133;30.59
16;41;0.128333;29.516667
16;42;0.110833;25.491667
16;43;0.114333;26.296667
16;44;0.135333;31.126667
16;45;0.133;30.59
16;46;0.1365;31.395
16;47;0.1435;33.005
16;48;0.163333;37.566667
16;49;0.1435;33.005
16;50;0.1435;33.005
16;51;0.098;22.54
16;52;0.079333;18.246667
16;53;0.138833;31.931667
16;54;0.165667;38.103333
16;55;0.186667;42.933333
16;56;0.176167;40.518333
16;57;0.128333;29.516667
16;58;0.114333;26.296667
16;59;0.1085;24.955
17;0;0.096833;22.271667
17;1;0.14;32.2
17;2;0.151667;34.883333
17;3;0.163333;37.566667
17;4;0.183167;42.128333
17;5;0.152833;35.151667
17;6;0.105;24.15
17;7;0.091;20.93
17;8;0.124833;28.711667
17;9;0.121333;27.906667
17;10;0.1645;37.835
17;11;0.156333;35.956667
17;12;0.14;32.2
17;13;0.151667;34.883333
17;14;0.1225;28.175
17;15;0.102667;23.613333
17;16;0.102667;23.613333
17;17;0.107333;24.686667
17;18;0.14;32.2
17;19;0.145833;33.541667
17;20;0.145833;33.541667
17;21;0.148167;34.078333
17;22;0.106167;24.418333
17;23;0.126;28.98
17;24;0.116667;26.833333
17;25;0.107333;24.686667
17;26;0.134167;30.858333
17;27;0.158667;36.493333
17;28;0.159833;36.761667
17;29;0.159833;36.761667
17;30;0.117833;27.101667
17;31;0.099167;22.808333
17;32;0.100333;23.076667
17;33;0.119;27.37
17;34;0.141167;32.468333
17;35;0.176167;40.518333
17;36;0.130667;30.053333
17;37;0.147;33.81
17;38;0.138833;31.931667
17;39;0.100333;23.076667
17;40;0.116667;26.833333
17;41;0.137667;31.663333
17;42;0.130667;30.053333
17;43;0.182;41.86
17;44;0.176167;40.518333
17;45;0.1575;36.225
17;46;0.145833;33.541667
17;47;0.124833;28.711667
17;48;0.124833;28.711667
17;49;0.203;46.69
17;50;0.340667;78.353333
17;51;0.319667;73.523333
17;52;0.329;75.67
17;53;0.232167;53.398333
17;54;0.177333;40.786667
17;55;0.147;33.81
17;56;0.102667;23.613333
17;57;0.095667;22.003333
17;58;0.091;20.93
17;59;0.120167;27.638333
18;0;0.180833;41.591667
18;1;0.187833;43.201667
18;2;0.200667;46.153333
18;3;0.215833;49.641667
18;4;0.163333;37.566667
18;5;0.102667;23.613333
18;6;0.219333;50.446667
18;7;0.098;22.54
18;8;0.156333;35.956667
18;9;0.1785;41.055
18;10;0.177333;40.786667
18;11;0.1645;37.835
18;12;0.154;35.42
18;13;0.102667;23.613333
18;14;0.112;25.76
18;15;0.120167;27.638333
18;16;0.135333;31.126667
18;17;0.204167;46.958333
18;18;0.21;48.3
18;19;0.1995;45.885
18;20;0.170333;39.176667
18;21;0.149333;34.346667
18;22;0.131833;30.321667
18;23;0.133;30.59
18;24;0.131833;30.321667
18;25;0.130667;30.053333
18;26;0.14;32.2
18;27;0.1435;33.005
18;28;0.155167;35.688333
18;29;0.1715;39.445
18;30;0.162167;37.298333
18;31;0.142333;32.736667
18;32;0.148167;34.078333
18;33;0.1715;39.445
18;34;0.184333;42.396667
18;35;0.2065;47.495
18;36;0.175;40.25
18;37;0.183167;42.128333
18;38;0.176167;40.518333
18;39;0.147;33.81
18;40;0.135333;31.126667
18;41;0.134167;30.858333
18;42;0.165667;38.103333
18;43;0.2975;68.425
18;44;0.294;67.62
18;45;0.296333;68.156667
18;46;0.292833;67.351667
18;47;0.3535;81.305
18;48;0.453833;104.381667
18;49;0.306833;70.571667
18;50;0.316167;72.718333
18;51;0.2975;68.425
18;52;0.289333;66.546667
18;53;0.285833;65.741667
18;54;0.264833;60.911667
18;55;0.266;61.18
18;56;0.257833;59.301667
18;57;0.277667;63.863333
18;58;0.270667;62.253333
18;59;0.273;62.79
19;0;0.162167;37.298333
19;1;0.1645;37.835
19;2;0.141167;32.468333
19;3;0.200667;46.153333
19;4;0.296333;68.156667
19;5;0.296333;68.156667
19;6;0.242667;55.813333
19;7;0.1575;36.225
19;8;0.151667;34.883333
19;9;0.1575;36.225
19;10;0.247333;56.886667
19;11;0.288167;66.278333
19;12;0.274167;63.058333
19;13;0.130667;30.053333
19;14;0.119;27.37
19;15;0.117833;27.101667
19;16;0.162167;37.298333
19;17;0.207667;47.763333
19;18;0.2345;53.935
19;19;0.245;56.35
19;20;0.2415;55.545
19;21;0.273;62.79
19;22;0.257833;59.301667
19;23;0.260167;59.838333
19;24;0.200667;46.153333
19;25;0.197167;45.348333
19;26;0.1995;45.885
19;27;0.224;51.52
19;28;0.2135;49.105
19;29;0.226333;52.056667
19;30;0.215833;49.641667
19;31;0.180833;41.591667
19;32;0.168;38.64
19;33;0.1855;42.665
19;34;0.182;41.86
19;35;0.236833;54.471667
19;36;0.2065;47.495
19;37;0.214667;49.373333
19;38;0.2135;49.105
19;39;0.212333;48.836667
19;40;0.151667;34.883333
19;41;0.14;32.2
19;42;0.116667;26.833333
19;43;0.106167;24.418333
19;44;0.1295;29.785
19;45;0.144667;33.273333
19;46;0.1575;36.225
19;47;0.173833;39.981667
19;48;0.141167;32.468333
19;49;0.126;28.98
19;50;0.110833;25.491667
19;51;0.095667;22.003333
19;52;0.127167;29.248333
19;53;0.180833;41.591667
19;54;0.226333;52.056667
19;55;0.201833;46.421667
19;56;0.194833;44.811667
19;57;0.172667;39.713333
19;58;0.1155;26.565
19;59;0.081667;18.783333
20;0;0.065333;15.026667
20;1;0.1015;23.345
20;2;0.131833;30.321667
20;3;0.158667;36.493333
20;4;0.1785;41.055
20;5;0.1435;33.005
20;6;0.119;27.37
20;7;0.130667;30.053333
20;8;0.158667;36.493333
20;9;0.179667;41.323333
20;10;0.194833;44.811667
20;11;0.182;41.86
20;12;0.170333;39.176667
20;13;0.170333;39.176667
20;14;0.137667;31.663333
20;15;0.117833;27.101667
20;16;0.120167;27.638333
20;17;0.119;27.37
20;18;0.141167;32.468333
20;19;0.138833;31.931667
20;20;0.137667;31.663333
20;21;0.1365;31.395
20;22;0.141167;32.468333
20;23;0.133;30.59
20;24;0.144667;33.273333
20;25;0.191333;44.006667
20;26;0.190167;43.738333
20;27;0.2065;47.495
20;28;0.166833;38.371667
20;29;0.175;40.25
20;30;0.161;37.03
20;31;0.1085;24.955
20;32;0.112;25.76
20;33;0.1085;24.955
20;34;0.1085;24.955
20;35;0.131833;30.321667
20;36;0.170333;39.176667
20;37;0.1645;37.835
20;38;0.161;37.03
20;39;0.165667;38.103333
20;40;0.127167;29.248333
20;41;0.158667;36.493333
20;42;0.1785;41.055
20;43;0.187833;43.201667
20;44;0.179667;41.323333
20;45;0.190167;43.738333
20;46;0.179667;41.323333
20;47;0.166833;38.371667
20;48;0.131833;30.321667
20;49;0.077;17.71
20;50;0.098;22.54
20;51;0.1015;23.345
20;52;0.1155;26.565
20;53;0.169167;38.908333
20;54;0.173833;39.981667
